"Country","Code","Year","Production (tonnes)","Yield (tonnes/hectare)","prediction"
"Malaysia","MYS",2023,269,0.075,"Normal"
"Martinique","MTQ",1961,100,0.5,"Normal"
"Martinique","MTQ",1962,100,0.5,"Normal"
"Martinique","MTQ",1963,200,1,"Normal"
"Martinique","MTQ",1964,80,0.4,"Normal"
"Martinique","MTQ",1965,100,0.5,"Normal"
"Martinique","MTQ",1966,100,0.5,"Normal"
"Martinique","MTQ",1967,120,0.6,"Normal"
"Martinique","MTQ",1968,100,0.5,"Normal"
"Martinique","MTQ",1969,100,0.5,"Normal"
"Melanesia","OWID_MNS",1961,9961,0.3456,"Normal"
"Melanesia","OWID_MNS",1962,14849,0.45870003,"Normal"
"Melanesia","OWID_MNS",1963,16500,0.48350003,"Normal"
"Melanesia","OWID_MNS",1964,19325,0.33600003,"Normal"
"Melanesia","OWID_MNS",1965,21249,0.51030004,"Normal"
"Melanesia","OWID_MNS",1966,20042,0.51790005,"Normal"
"Melanesia","OWID_MNS",1967,22198,0.4763,"Normal"
"Melanesia","OWID_MNS",1968,24987,0.45770004,"Normal"
"Melanesia","OWID_MNS",1969,27357,0.4805,"Normal"
"Melanesia","OWID_MNS",1970,26990,0.47700003,"Normal"
"Melanesia","OWID_MNS",1971,29599,0.52220005,"Normal"
"Melanesia","OWID_MNS",1972,30253,0.48940003,"Normal"
"Melanesia","OWID_MNS",1973,24107,0.37600002,"Normal"
"Melanesia","OWID_MNS",1974,34158,0.4698,"Normal"
"Melanesia","OWID_MNS",1975,36969,0.46470004,"Normal"
"Melanesia","OWID_MNS",1976,32802,0.42090002,"Normal"
"Melanesia","OWID_MNS",1977,29463,0.35570002,"Normal"
"Melanesia","OWID_MNS",1978,30858,0.3614,"Normal"
"Melanesia","OWID_MNS",1979,28453,0.36220002,"Normal"
"Melanesia","OWID_MNS",1980,32406,0.39760002,"Normal"
"Melanesia","OWID_MNS",1981,33345,0.3953,"Normal"
"Melanesia","OWID_MNS",1982,27235,0.33120003,"Normal"
"Melanesia","OWID_MNS",1983,30262,0.3583,"Normal"
"Melanesia","OWID_MNS",1984,35427,0.43170002,"Normal"
"Melanesia","OWID_MNS",1985,38169,0.44110003,"Normal"
"Melanesia","OWID_MNS",1986,36117,0.37770003,"Normal"
"Melanesia","OWID_MNS",1987,36317,0.3608,"Normal"
"Melanesia","OWID_MNS",1988,39645,0.3914,"Normal"
"Melanesia","OWID_MNS",1989,52212,0.49080002,"Normal"
"Melanesia","OWID_MNS",1990,44817,0.4313,"Normal"
"Melanesia","OWID_MNS",1991,39098,0.42090002,"Normal"
"Melanesia","OWID_MNS",1992,43137,0.41700003,"Normal"
"Melanesia","OWID_MNS",1993,41302,0.4153,"Normal"
"Melanesia","OWID_MNS",1994,35980,0.39040002,"Normal"
"Melanesia","OWID_MNS",1995,33360,0.40240002,"Normal"
"Melanesia","OWID_MNS",1996,39529,0.39910004,"Normal"
"Melanesia","OWID_MNS",1997,45736,0.4419,"Normal"
"Melanesia","OWID_MNS",1998,34900,0.3257,"Normal"
"Melanesia","OWID_MNS",1999,39034,0.3664,"Normal"
"Melanesia","OWID_MNS",2000,50689,0.47090003,"Normal"
"Melanesia","OWID_MNS",2001,41642,0.4255,"Normal"
"Melanesia","OWID_MNS",2002,46470,0.42320004,"Normal"
"Melanesia","OWID_MNS",2003,48623,0.43370003,"Normal"
"Melanesia","OWID_MNS",2004,43958,0.40350002,"Normal"
"Melanesia","OWID_MNS",2005,53669,0.43360004,"Normal"
"Melanesia","OWID_MNS",2006,56261,0.4248,"Normal"
"Melanesia","OWID_MNS",2007,54628,0.41120005,"Normal"
"Melanesia","OWID_MNS",2008,57339,0.39620003,"Normal"
"Melanesia","OWID_MNS",2009,65458,0.4138,"Normal"
"Melanesia","OWID_MNS",2010,46480,0.4178,"Normal"
"Melanesia","OWID_MNS",2011,55296,0.41200003,"Normal"
"Melanesia","OWID_MNS",2012,45326,0.40710002,"Normal"
"Melanesia","OWID_MNS",2013,47923,0.40750003,"Normal"
"Melanesia","OWID_MNS",2014,51960.22,0.41060004,"Normal"
"Melanesia","OWID_MNS",2015,42295.34,0.33100003,"Normal"
"Melanesia","OWID_MNS",2016,44503.4,0.41250002,"Normal"
"Melanesia","OWID_MNS",2017,42425,0.40690002,"Normal"
"Melanesia","OWID_MNS",2018,39015,0.4013,"Normal"
"Melanesia","OWID_MNS",2019,41020.5,0.4,"Normal"
"Melanesia","OWID_MNS",2020,46154.1,0.40020004,"Normal"
"Melanesia","OWID_MNS",2021,48465.34,0.4013,"Normal"
"Melanesia","OWID_MNS",2022,49979.31,0.40570003,"Normal"
"Melanesia","OWID_MNS",2023,48818,0.40060002,"Normal"
"Mexico","MEX",1961,26938,0.39620003,"Normal"
"Mexico","MEX",1962,29473,0.43300003,"Normal"
"Mexico","MEX",1963,30067,0.43890002,"Normal"
"Mexico","MEX",1964,20100,0.29340002,"Normal"
"Mexico","MEX",1965,21140,0.30310002,"Normal"
"Mexico","MEX",1966,23429,0.33460003,"Normal"
"Mexico","MEX",1967,25160,0.36490002,"Normal"
"Mexico","MEX",1968,26580,0.38030002,"Normal"
"Mexico","MEX",1969,27368,0.3754,"Normal"
"Mexico","MEX",1970,28823,0.37960002,"Normal"
"Mexico","MEX",1971,26145,0.33370003,"Normal"
"Mexico","MEX",1972,38032,0.4853,"Normal"
"Mexico","MEX",1973,32814,0.40860003,"Normal"
"Mexico","MEX",1974,34811,0.42260003,"Normal"
"Mexico","MEX",1975,33588,0.46420002,"Normal"
"Mexico","MEX",1976,31011,0.42850003,"Normal"
"Mexico","MEX",1977,25442,0.395,"Normal"
"Mexico","MEX",1978,42159,0.64970005,"Normal"
"Mexico","MEX",1979,37754,0.56920004,"Normal"
"Mexico","MEX",1980,36360,0.5298,"Normal"
"Mexico","MEX",1981,30407,0.45160002,"Normal"
"Mexico","MEX",1982,41013,0.62290007,"Normal"
"Mexico","MEX",1983,33496,0.5669001,"Normal"
"Mexico","MEX",1984,36141,0.5079,"Normal"
"Mexico","MEX",1985,50985,0.70790005,"Normal"
"Mexico","MEX",1986,45339,0.6296,"Normal"
"Mexico","MEX",1987,42487,0.6121,"Normal"
"Mexico","MEX",1988,59128,0.75900006,"Normal"
"Mexico","MEX",1989,50087,0.76170003,"Normal"
"Mexico","MEX",1990,44045,0.58790004,"Normal"
"Mexico","MEX",1991,44106,0.6351,"Normal"
"Mexico","MEX",1992,43673,0.5648,"Normal"
"Mexico","MEX",1993,53986,0.7034001,"Normal"
"Mexico","MEX",1994,43279,0.5447,"Normal"
"Mexico","MEX",1995,49425,0.5404,"Normal"
"Mexico","MEX",1996,39347,0.43170002,"Normal"
"Mexico","MEX",1997,45917,0.51240003,"Normal"
"Mexico","MEX",1998,43968,0.5183,"Normal"
"Mexico","MEX",1999,41055,0.47930002,"Normal"
"Mexico","MEX",2000,28046,0.34610003,"Normal"
"Mexico","MEX",2001,46738,0.56290007,"Normal"
"Mexico","MEX",2002,46194,0.55570006,"Normal"
"Mexico","MEX",2003,49965,0.6176,"Normal"
"Mexico","MEX",2004,43975,0.54370004,"Normal"
"Mexico","MEX",2005,36366,0.59150004,"Normal"
"Mexico","MEX",2006,38151,0.6268,"Normal"
"Mexico","MEX",2007,40000,0.6564001,"Normal"
"Mexico","MEX",2008,50000,0.63290006,"Normal"
"Mexico","MEX",2009,60000,0.6316,"Normal"
"Mexico","MEX",2010,50113.84,0.57670003,"Normal"
"Mexico","MEX",2011,42174.54,0.5536,"Normal"
"Mexico","MEX",2012,38824.54,0.5363,"Normal"
"Mexico","MEX",2013,33283.87,0.51100004,"Normal"
"Mexico","MEX",2014,26969,0.4523,"Normal"
"Mexico","MEX",2015,28006.59,0.47370005,"Normal"
"Mexico","MEX",2016,26863.09,0.45740002,"Normal"
"Mexico","MEX",2017,27287.25,0.46490002,"Normal"
"Mexico","MEX",2018,28398.86,0.48660004,"Normal"
"Mexico","MEX",2019,28452.01,0.48610002,"Normal"
"Mexico","MEX",2020,29428.77,0.5022,"Normal"
"Mexico","MEX",2021,28105.84,0.541,"Normal"
"Mexico","MEX",2022,28119.83,0.54020005,"Normal"
"Mexico","MEX",2023,29047.4,0.5561,"Normal"
"Micronesia (country)","FSM",1995,33,0.4286,"Normal"
"Micronesia (country)","FSM",1996,33.22,0.42610002,"Normal"
"Micronesia (country)","FSM",1997,33.2,0.42670003,"Normal"
"Micronesia (country)","FSM",1998,33.17,0.4273,"Normal"
"Micronesia (country)","FSM",1999,33.15,0.42790002,"Normal"
"Micronesia (country)","FSM",2000,33.12,0.4283,"Normal"
"Micronesia (country)","FSM",2001,33.09,0.4286,"Normal"
"Micronesia (country)","FSM",2002,33.06,0.42870003,"Normal"
"Micronesia (country)","FSM",2003,33.03,0.42870003,"Normal"
"Micronesia (country)","FSM",2004,33,0.42770004,"Normal"
"Micronesia (country)","FSM",2005,32.97,0.4258,"Normal"
"Micronesia (country)","FSM",2006,32.62,0.42370003,"Normal"
"Micronesia (country)","FSM",2007,35,0.43750003,"Normal"
"Micronesia (country)","FSM",2008,33.04,0.41670004,"Normal"
"Micronesia (country)","FSM",2009,32.91,0.4119,"Normal"
"Micronesia (country)","FSM",2010,32.78,0.4068,"Normal"
"Micronesia (country)","FSM",2011,32.64,0.40150002,"Normal"
"Micronesia (country)","FSM",2012,32.51,0.39600003,"Normal"
"Micronesia (country)","FSM",2013,30,0.37500003,"Normal"
"Micronesia (country)","FSM",2014,31.24,0.38610002,"Normal"
"Micronesia (country)","FSM",2015,32.12,0.39370003,"Normal"
"Micronesia (country)","FSM",2016,31.92,0.3916,"Normal"
"Micronesia (country)","FSM",2017,31.65,0.3888,"Normal"
"Micronesia (country)","FSM",2018,31.52,0.3873,"Normal"
"Micronesia (country)","FSM",2019,31.49,0.3858,"Normal"
"Micronesia (country)","FSM",2020,31.48,0.38650003,"Normal"
"Micronesia (country)","FSM",2021,31.38,0.3858,"Normal"
"Micronesia (country)","FSM",2022,31.3,0.3844,"Normal"
"Micronesia (country)","FSM",2023,31.22,0.38310003,"Normal"
"Nicaragua","NIC",1961,500,0.1316,"Normal"
"Nicaragua","NIC",1962,500,0.1316,"Normal"
"Nicaragua","NIC",1963,500,0.1316,"Normal"
"Nicaragua","NIC",1964,500,0.1316,"Normal"
"Nicaragua","NIC",1965,500,0.1316,"Normal"
"Nicaragua","NIC",1966,500,0.1316,"Normal"
"Nicaragua","NIC",1967,600,0.15380001,"Normal"
"Nicaragua","NIC",1968,600,0.15,"Normal"
"Nicaragua","NIC",1969,600,0.15,"Normal"
"Nicaragua","NIC",1970,600,0.1333,"Normal"
"Nicaragua","NIC",1971,600,0.1333,"Normal"
"Nicaragua","NIC",1972,600,0.1333,"Normal"
"Nicaragua","NIC",1973,600,0.1333,"Normal"
"Nicaragua","NIC",1974,500,0.125,"Normal"
"Nicaragua","NIC",1975,617,0.1299,"Normal"
"Nicaragua","NIC",1976,621,0.1307,"Normal"
"Nicaragua","NIC",1977,626,0.13080001,"Normal"
"Nicaragua","NIC",1978,500,0.1613,"Normal"
"Nicaragua","NIC",1979,500,0.1613,"Normal"
"Nicaragua","NIC",1980,500,0.16280001,"Normal"
"Nicaragua","NIC",1981,400,0.15380001,"Normal"
"Nicaragua","NIC",1982,400,0.15380001,"Normal"
"Nicaragua","NIC",1983,300,0.15,"Normal"
"Nicaragua","NIC",1984,300,0.15,"Normal"
"Nicaragua","NIC",1985,300,0.15,"Normal"
"Nicaragua","NIC",1986,300,0.15,"Normal"
"Nicaragua","NIC",1987,200,0.15380001,"Normal"
"Nicaragua","NIC",1988,200,0.15380001,"Normal"
"Nicaragua","NIC",1989,600,0.15,"Normal"
"Nicaragua","NIC",1990,400,0.15380001,"Normal"
"Nicaragua","NIC",1991,400,0.15380001,"Normal"
"Nicaragua","NIC",1992,400,0.15380001,"Normal"
"Nicaragua","NIC",1993,200,0.15380001,"Normal"
"Nicaragua","NIC",1994,200,0.15380001,"Normal"
"Nicaragua","NIC",1995,250,0.14710002,"Normal"
"Nicaragua","NIC",1996,200,0.1333,"Normal"
"Nicaragua","NIC",1997,200,0.1333,"Normal"
"Nicaragua","NIC",1998,200,0.1333,"Normal"
"Nicaragua","NIC",1999,400,0.1379,"Normal"
"Nicaragua","NIC",2000,250,0.1316,"Normal"
"Nicaragua","NIC",2001,300,0.15380001,"Normal"
"Nicaragua","NIC",2002,515,0.2711,"Normal"
"Nicaragua","NIC",2003,550,0.275,"Normal"
"Nicaragua","NIC",2004,800,0.2759,"Normal"
"Nicaragua","NIC",2005,580,0.27620003,"Normal"
"Nicaragua","NIC",2006,1400,0.25,"Normal"
"Nicaragua","NIC",2007,970,0.24870001,"Normal"
"Nicaragua","NIC",2008,1250,0.25,"Normal"
"Nicaragua","NIC",2009,1550,0.25,"Normal"
"Nicaragua","NIC",2010,1900,0.3016,"Normal"
"Nicaragua","NIC",2011,2069.16,0.3059,"Normal"
"Nicaragua","NIC",2012,2800,0.43750003,"Normal"
"Nicaragua","NIC",2013,4000,0.53330004,"Normal"
"Nicaragua","NIC",2014,2924.04,0.44300002,"Normal"
"Nicaragua","NIC",2015,4807.31,0.49150002,"Normal"
"Nicaragua","NIC",2016,5184.57,0.55480003,"Normal"
"Nicaragua","NIC",2017,6599.78,0.66620004,"Normal"
"Nicaragua","NIC",2018,6939,0.5924001,"Normal"
"Nicaragua","NIC",2019,7348,0.59270006,"Normal"
"Nicaragua","NIC",2020,7508,0.5924001,"Normal"
"Nicaragua","NIC",2021,8015.06,0.5989001,"Normal"
"Nicaragua","NIC",2022,9641.75,0.6311,"Normal"
"Nicaragua","NIC",2023,9317.11,0.55700004,"Normal"
"Nigeria","NGA",1961,197000,0.2814,"Normal"
"Nigeria","NGA",1962,182000,0.26000002,"Normal"
"Nigeria","NGA",1963,223000,0.31860003,"Normal"
"Nigeria","NGA",1964,298300,0.42610002,"Normal"
"Nigeria","NGA",1965,184600,0.26370004,"Normal"
"Nigeria","NGA",1966,267200,0.38170004,"Normal"
"Nigeria","NGA",1967,238000,0.34,"Normal"
"Nigeria","NGA",1968,191800,0.27400002,"Normal"
"Nigeria","NGA",1969,220800,0.3154,"Normal"
"Nigeria","NGA",1970,304800,0.4354,"Normal"
"Nigeria","NGA",1971,256600,0.36660004,"Normal"
"Nigeria","NGA",1972,241100,0.34440002,"Normal"
"Nigeria","NGA",1973,215000,0.30710003,"Normal"
"Nigeria","NGA",1974,214000,0.30570003,"Normal"
"Nigeria","NGA",1975,216000,0.3086,"Normal"
"Nigeria","NGA",1976,181000,0.25860003,"Normal"
"Nigeria","NGA",1977,193000,0.27570003,"Normal"
