typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","215270","false","8","kg","215270","false","215270","false",,"false",,"517511.63","517511.63","0","false","true",
"C","A","20140101","2014","52","2014","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5442806","5442806","0","true","false",
"C","A","20140101","2014","52","2014","724","ESP","Spain","X","Export","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"26.573","26.573","0","false","true",
"C","A","20140101","2014","52","2014","768","TGO","Togo","X","Export","458","MYS","Malaysia","0","W00","World","H3","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1034975","false","8","kg","1034975","false","1034975","false",,"false",,"3939672.079","3939672.079","0","false","true",
"C","A","20140101","2014","52","2014","842","USA","USA","X","Export","214","DOM","Dominican Rep.","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1237","false","-1","N/A",,"false","1237","false",,"false",,"6063","6063","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72845","false","-1","N/A",,"false","72845","false",,"false",,"91056","91056","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000000","false","-1","N/A",,"false","1000000","false",,"false",,"3108000","3108000","0","true","false",
"C","A","20140101","2014","52","2014","800","UGA","Uganda","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7125356","false","-1","N/A",,"false","7125356","false",,"false",,"13563568","13563568","0","true","false",
"C","A","20140101","2014","52","2014","834","TZA","United Rep. of Tanzania","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4434180","false","-1","N/A",,"false","4434180","false",,"false",,"6517160","6517160","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12457228","false","-1","N/A",,"false","12457228","false",,"false",,"34103268","34103268","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","727","false","-1","N/A",,"false","727","false",,"false",,"3812","3812","0","true","false",
"C","A","20150101","2015","52","2015","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3200","false","8","kg","3200","false","3200","false","0","false","0","13026.969","13026.969","0","false","true",
"C","A","20150101","2015","52","2015","56","BEL","Belgium","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44282","false","8","kg","44282","false","44282","false","0","false","0","285165.842","285165.842","0","false","true",
"C","A","20150101","2015","52","2015","90","SLB","Solomon Isds","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","726000","false","-1","N/A",,"false","726000","false",,"false",,"1721493","1721493","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4945200","false","-1","N/A",,"false","4945200","false",,"false",,"16183475","16183475","0","true","false",
"C","A","20150101","2015","52","2015","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110","false","8","kg","110","false","110","false","0","false","0","670.7","670.7","0","false","true",
"C","A","20150101","2015","52","2015","90","SLB","Solomon Isds","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3993439","true","-1","N/A",,"false","3993439","true",,"false",,"9635343","9635343","6","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16376778","false","-1","N/A",,"false","16376778","false",,"false",,"62210615","62210615","0","true","false",
"C","A","20150101","2015","52","2015","178","COG","Congo","X","Export","120","CMR","Cameroon","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","441962","false","8","kg","441962","false","441962","false","0","false",,"51202.22","51202.22","0","false","true",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50400","false","8","kg","50400","false","50400","false","0","false","0","177811.203","177811.203","0","false","true",
"C","A","20150101","2015","52","2015","170","COL","Colombia","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2055272","false","-1","N/A",,"false","2055272","false",,"false",,"6388619","6388619","0","true","false",
"C","A","20150101","2015","52","2015","214","DOM","Dominican Rep.","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50402.5","false","8","kg","50402.5","false","50402.5","false","0","false","0","76358.5","76358.5","0","false","true",
"C","A","20150101","2015","52","2015","266","GAB","Gabon","X","Export","120","CMR","Cameroon","0","W00","World","H3","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false",,"50.734","50.734","0","false","true",
"C","A","20150101","2015","52","2015","218","ECU","Ecuador","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3825684","false","-1","N/A",,"false","3825684","false",,"false",,"11754648","11754648","0","true","false",
"C","A","20150101","2015","52","2015","251","FRA","France","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"11","11","0","true","false",
"C","A","20150101","2015","52","2015","218","ECU","Ecuador","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20556526","false","-1","N/A",,"false","20556526","false",,"false",,"62238372","62238372","0","true","false",
"C","A","20150101","2015","52","2015","233","EST","Estonia","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248112","false","-1","N/A",,"false","248112","false",,"false",,"735517","735517","0","true","false",
"C","A","20150101","2015","52","2015","288","GHA","Ghana","X","Export","76","BRA","Brazil","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11000000","false","8","kg","11000000","false","11000000","false","0","false",,"31897376.055","31897376.055","0","false","true",
"C","A","20150101","2015","52","2015","288","GHA","Ghana","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4125000","false","8","kg","4125000","false","4125000","false","0","false",,"10217003.191","10217003.191","0","false","true",
"C","A","20150101","2015","52","2015","288","GHA","Ghana","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74051200","false","8","kg","74051200","false","74051200","false","0","false",,"220541007.8","220541007.8","0","false","true",
"C","A","20150101","2015","52","2015","276","DEU","Germany","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false",,"false",,"480.211","480.211","0","false","true",
"C","A","20150101","2015","52","2015","384","CIV","Côte d'Ivoire","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14489450","false","8","kg","14489450","false","14489450","false","0","false",,"43095702.401","43095702.401","0","false","true",
"C","A","20150101","2015","52","2015","384","CIV","Côte d'Ivoire","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16607629","false","8","kg","16607629","false","16607629","false","0","false",,"45930581.995","45930581.995","0","false","true",
"C","A","20150101","2015","52","2015","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3304530","false","-1","N/A",,"false","3304530","false",,"false",,"10970218","10970218","0","true","false",
"C","A","20150101","2015","52","2015","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28309766","false","-1","N/A",,"false","28309766","false",,"false",,"77445371","77445371","0","true","false",
"C","A","20150101","2015","52","2015","384","CIV","Côte d'Ivoire","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54800151","false","8","kg","54800151","false","54800151","false","0","false",,"155247209.24","155247209.24","0","false","true",
"C","A","20150101","2015","52","2015","450","MDG","Madagascar","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","152376.5","false","8","kg","152376.5","false","152376.5","false","0","false",,"155992.609","155992.609","0","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","X","Export","218","ECU","Ecuador","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1040","false","8","kg","1040","false","1040","false","0","false",,"4160","4160","0","false","true",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.363","true","-1","N/A","0","false","0.363","true","0","false",,"1.109","1.109","6","false","true",
"C","A","20150101","2015","52","2015","566","NGA","Nigeria","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1503.824","true","-1","N/A","0","false","1503.824","true","0","false",,"4330.76","4330.76","6","false","true",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.363","true","-1","N/A","0","false","0.363","true","0","false",,"1.109","1.109","6","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1303808","false","8","kg","1303808","false","1303808","false","0","false",,"4027812.18","4027812.18","0","false","true",
"C","A","20150101","2015","52","2015","608","PHL","Philippines","X","Export","360","IDN","Indonesia","0","W00","World","H2","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25400","false","-1","N/A",,"false","25400","false",,"false",,"74250","74250","0","true","false",
"C","A","20150101","2015","52","2015","528","NLD","Netherlands","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3302","false","8","kg","3302","false","3302","false","0","false",,"13294.897","13294.897","0","false","true",
"C","A","20150101","2015","52","2015","566","NGA","Nigeria","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3192233.131","true","-1","N/A","0","false","3192233.131","true","0","false",,"9193094.28","9193094.28","6","false","true",
"C","A","20150101","2015","52","2015","604","PER","Peru","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","950532","false","8","kg","950532","false","950532","false","0","false",,"2889377.14","2889377.14","0","false","true",
"C","A","20150101","2015","52","2015","608","PHL","Philippines","X","Export","458","MYS","Malaysia","0","W00","World","H2","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1295000","false","-1","N/A",,"false","1295000","false",,"false",,"4048308","4048308","0","true","false",
"C","A","20150101","2015","52","2015","562","NER","Niger","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","-1","N/A",,"false","4000","false",,"false",,"1009","1009","0","true","false",
"C","A","20150101","2015","52","2015","710","ZAF","South Africa","X","Export","288","GHA","Ghana","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1883.85","false","8","kg","1883.85","false","1883.85","false","0","false",,"12588.437","12588.437","0","false","true",
"C","A","20150101","2015","52","2015","699","IND","India","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1016000","false","-1","N/A",,"false","1016000","false",,"false",,"2999778","2999778","0","true","false",
"C","A","20150101","2015","52","2015","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","61876.9","false","8","kg","61876.9","false","61876.9","false",,"false",,"140534.991","140534.991","0","false","true",
"C","A","20150101","2015","52","2015","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2523847","true","-1","N/A",,"false","2523847","true",,"false",,"7485018","7485018","6","true","false",
"C","A","20150101","2015","52","2015","724","ESP","Spain","X","Export","566","NGA","Nigeria","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"13.782","13.782","0","false","true",
